order_item_id,order_id,product_id,quantity,unit_price
3738,2153,47,1,5109.7
3739,2154,114,1,4934.98
3740,2155,87,1,36747.98
3741,2155,99,2,17421.73
3742,2155,240,4,8967.91
3743,2156,270,1,17074.74
3744,2157,33,3,1175.46
3745,2158,53,1,50564.67
3746,2158,114,1,4567.04
3747,2159,162,1,43125.24
3748,2160,285,1,359.15
3749,2161,249,2,45054.79
3750,2162,1,1,424.53
3751,2163,212,2,8954.73
3752,2164,292,3,997.69
3753,2165,55,1,609.89
3754,2166,108,1,36118.96
3755,2167,78,1,3791.01
3756,2168,64,2,1540.63
3757,2168,120,3,3357.81
3758,2168,248,1,726.86
3759,2169,23,3,736.89
3760,2169,141,4,3990.66
3761,2170,274,2,72415.59
3762,2170,32,1,2682.35
3763,2171,233,2,6493.31
3764,2172,201,4,5517.42
3765,2172,62,1,13796.36
3766,2173,234,1,14617.59
3767,2173,67,2,4778.59
3768,2174,136,1,555.74
3769,2175,270,1,15802.37
3770,2175,215,1,5349.8
3771,2175,147,1,16941.33
3772,2176,33,1,1129.56
3773,2176,30,1,4497.88
3774,2177,10,1,62507.55
3775,2178,19,4,10367.03
3776,2179,66,1,1516.37
3777,2180,154,2,39347.35
3778,2180,295,1,5455.99
3779,2181,254,1,14360.18
3780,2181,53,1,46632.44
3781,2181,260,1,21792.36
3782,2182,276,1,45844.54
3783,2182,176,3,60612.89
3784,2183,90,2,16858.07
3785,2184,106,1,37327.25
3786,2185,148,1,45897.0
3787,2185,72,1,5380.63
3788,2186,212,1,9470.08
3789,2186,200,1,927.09
3790,2187,51,2,710.71
3791,2187,11,1,1070.34
3792,2188,60,1,33454.69
3793,2188,115,1,1474.95
3794,2189,76,2,2696.98
3795,2189,169,1,7012.89
3796,2190,144,1,5154.3
3797,2190,118,1,5870.23
3798,2191,104,3,10880.99
3799,2191,218,2,2314.9
3800,2192,26,1,2540.6
3801,2192,106,1,35506.75
3802,2193,81,2,3565.26
3803,2193,232,1,5357.95
3804,2193,249,1,47907.17
3805,2194,254,3,13735.44
3806,2194,155,2,5024.31
3807,2195,276,1,52594.25
3808,2195,285,1,382.35
3809,2196,273,1,1432.8
3810,2196,84,1,23972.13
3811,2196,110,1,6809.54
3812,2197,79,1,2608.19
3813,2197,198,1,9333.96
3814,2197,128,1,5984.77
3815,2198,192,1,14483.91
3816,2199,24,1,19684.66
3817,2199,41,2,8934.24
3818,2199,95,1,2319.55
3819,2200,293,1,1157.6
3820,2200,109,4,13187.92
3821,2200,82,1,4391.52
3822,2200,187,1,1123.72
3823,2201,299,3,1044.46
3824,2202,43,1,1224.44
3825,2203,112,1,6476.88
3826,2204,267,1,3097.81
3827,2204,287,2,1092.93
3828,2205,263,3,1210.34
3829,2205,107,1,5787.41
3830,2205,159,2,42240.1
3831,2205,263,1,1028.31
3832,2206,127,2,35418.67
3833,2207,267,3,2911.89
3834,2207,210,2,14306.02
3835,2208,57,1,47385.05
3836,2208,62,1,13544.59
3837,2209,175,1,6306.96
3838,2209,170,1,42444.64
3839,2210,264,1,1744.11
3840,2210,87,1,37681.27
3841,2211,217,1,3579.13
3842,2211,277,2,9086.52
3843,2212,213,1,5300.4
3844,2213,145,1,587.35
3845,2214,285,1,368.2
3846,2215,152,1,7323.09
3847,2216,129,1,47730.67
3848,2216,229,1,51246.5
3849,2217,45,4,639.3
3850,2217,236,1,2023.83
3851,2217,72,1,5747.82
3852,2218,71,2,5134.59
3853,2219,34,1,1865.59
3854,2219,183,1,7464.55
3855,2220,39,1,7620.91
3856,2221,260,2,19298.24
3857,2222,19,1,9314.37
3858,2223,124,2,4920.02
3859,2224,128,1,5341.85
3860,2224,34,2,1977.98
3861,2224,271,1,15984.06
3862,2225,261,2,1439.78
3863,2226,288,1,1122.77
3864,2227,269,3,7409.6
3865,2228,34,1,1934.83
3866,2228,46,2,1544.97
3867,2228,281,2,5852.01
3868,2229,65,1,1109.63
3869,2230,192,1,12843.24
3870,2230,72,1,5533.69
3871,2230,221,1,1310.2
3872,2231,251,1,1069.44
3873,2231,40,3,1539.9
3874,2232,287,1,1070.43
3875,2232,110,1,6697.2
3876,2233,119,2,5147.18
3877,2234,295,1,5363.32
3878,2234,281,1,6815.68
3879,2235,200,3,1054.54
3880,2235,7,2,423.49
3881,2235,102,1,2679.37
3882,2236,119,1,4962.09
3883,2237,272,1,38342.44
3884,2238,35,1,40912.01
3885,2239,266,1,3618.02
3886,2239,296,1,2536.04
3887,2239,70,1,2573.15
3888,2240,59,1,6359.74
3889,2240,296,1,2456.8
3890,2241,281,1,5736.92
3891,2242,128,1,5301.17
3892,2243,233,1,6820.64
3893,2244,292,3,938.36
3894,2244,268,3,13674.09
3895,2244,97,1,5602.28
3896,2245,153,1,4825.65
3897,2246,29,1,34475.1
3898,2247,154,1,36891.51
3899,2247,14,1,33827.83
3900,2248,45,1,642.65
3901,2249,119,2,5036.87
3902,2249,38,1,1470.52
3903,2250,84,1,20307.29
3904,2250,199,1,1838.05
3905,2251,286,1,1714.47
3906,2251,83,1,6405.7
3907,2252,191,4,48255.71
3908,2252,143,1,1681.68
3909,2253,198,1,9833.83
3910,2254,37,1,42633.55
3911,2254,219,1,1562.1
3912,2254,177,3,5496.6
3913,2255,175,2,6280.88
3914,2255,24,2,19984.66
3915,2255,290,1,2720.55
3916,2256,53,3,44093.29
3917,2257,5,1,70604.47
3918,2257,45,2,583.11
3919,2258,205,4,8616.44
3920,2258,42,1,4519.27
3921,2259,282,1,921.73
3922,2259,188,3,72372.8
3923,2260,96,1,56171.61
3924,2261,11,2,1024.9
3925,2262,29,1,38524.47
3926,2263,202,3,26741.83
3927,2263,145,2,497.81
3928,2264,203,1,5655.9
3929,2264,118,2,5379.76
3930,2264,60,2,35179.87
3931,2265,266,2,3353.55
3932,2266,142,1,11815.81
3933,2266,278,2,1570.49
3934,2267,53,3,46862.3
3935,2268,182,1,44785.19
3936,2269,90,1,16484.64
3937,2270,89,1,1727.69
3938,2271,234,2,14466.98
3939,2271,6,1,34389.47
3940,2271,152,2,7016.18
3941,2272,141,3,4209.83
3942,2273,290,1,2715.1
3943,2273,14,1,33774.95
3944,2273,282,3,949.48
3945,2274,296,1,2636.86
3946,2275,66,1,1438.12
3947,2276,185,1,2600.2
3948,2277,244,2,72436.15
3949,2277,296,1,2464.12
3950,2278,103,1,1805.8
3951,2278,83,1,6201.29
3952,2279,116,1,40327.25
3953,2280,88,2,53945.62
3954,2281,179,1,1243.39
3955,2281,280,4,28378.66
3956,2282,152,1,6652.71
3957,2283,244,1,73033.41
3958,2283,281,1,6790.46
3959,2283,292,1,948.39
3960,2283,272,1,37440.55
3961,2284,109,1,12080.0
3962,2285,135,2,2879.13
3963,2286,80,1,76805.33
3964,2286,249,1,47374.66
3965,2286,181,1,14139.15
3966,2287,275,1,1124.78
3967,2288,268,1,13811.88
3968,2289,218,1,2456.41
3969,2289,294,1,1283.0
3970,2290,210,1,15268.95
3971,2291,48,3,876.97
3972,2292,170,1,39058.88
3973,2293,217,2,3472.92
3974,2293,208,1,7120.37
3975,2294,122,1,19973.17
3976,2294,45,1,568.21
3977,2295,139,1,3555.18
3978,2295,62,1,15211.38
3979,2296,237,2,4523.48
3980,2296,111,4,6678.26
3981,2296,297,1,3967.85
3982,2296,284,2,6632.03
3983,2297,244,1,76855.35
3984,2297,90,3,17191.14
3985,2298,103,1,1866.09
3986,2299,39,1,6995.31
3987,2299,28,2,390.99
3988,2300,139,2,3596.87
3989,2300,99,2,17150.44
3990,2300,102,2,2880.5
3991,2301,217,1,3378.23
3992,2302,298,1,246.02
3993,2302,5,1,73909.67
3994,2303,117,4,1902.67
3995,2304,72,1,5220.31
3996,2305,169,1,7625.25
3997,2305,57,2,46449.9
3998,2306,290,1,2452.67
3999,2307,187,3,1014.43
4000,2308,268,2,15010.15
4001,2309,191,1,50461.85
4002,2309,271,2,16349.42
4003,2310,104,1,12361.09
4004,2310,238,1,1704.64
4005,2311,112,3,5904.67
4006,2311,109,1,11767.72
4007,2311,122,1,17903.69
4008,2312,233,2,6764.71
4009,2312,239,1,6908.77
4010,2313,180,1,15851.45
4011,2313,78,1,3936.71
4012,2313,109,3,12706.55
4013,2313,162,3,42059.93
4014,2314,160,2,2771.91
4015,2315,140,1,9854.21
4016,2316,260,1,20513.23
4017,2316,6,3,34658.28
4018,2317,20,1,769.8
4019,2317,65,1,1026.56
4020,2318,270,1,15256.5
4021,2318,51,1,791.18
4022,2318,214,1,30200.9
4023,2319,288,1,1267.22
4024,2319,99,1,17610.49
4025,2320,257,1,4156.62
4026,2321,121,1,72350.97
4027,2321,148,1,49729.38
4028,2322,130,2,38362.34
4029,2323,90,2,17983.89
4030,2324,130,1,40449.09
4031,2324,47,1,5360.24
4032,2325,7,3,414.73
4033,2325,94,1,1488.95
4034,2326,55,1,670.22
4035,2327,123,1,4235.56
4036,2327,131,1,3251.66
4037,2328,175,1,6815.92
4038,2328,28,1,425.28
4039,2328,216,1,67730.41
4040,2329,43,3,1089.62
4041,2330,70,3,2248.47
4042,2331,279,2,904.96
4043,2332,256,3,1609.8
4044,2333,170,2,44922.47
4045,2334,72,1,5424.99
4046,2335,272,2,40237.83
4047,2336,297,4,4196.61
4048,2337,195,2,2692.82
4049,2338,78,2,4368.79
4050,2338,107,2,4948.01
4051,2338,4,1,5837.3
4052,2339,244,1,74268.53
4053,2340,289,2,4391.8
4054,2341,174,1,7666.66
4055,2342,163,1,1909.37
4056,2342,158,1,56447.33
4057,2342,84,1,20206.46
4058,2343,28,1,418.46
4059,2344,91,1,4871.49
4060,2344,62,1,13279.12
4061,2344,233,3,5909.99
4062,2345,13,3,955.77
4063,2346,259,1,26055.35
4064,2347,26,1,2415.87
4065,2348,157,1,4360.01
4066,2348,268,1,14583.47
4067,2349,83,1,5582.13
4068,2349,238,1,1479.02
4069,2349,29,1,38324.56
4070,2350,67,1,5524.16
4071,2351,273,1,1503.55
4072,2351,73,2,450.74
4073,2351,199,1,1735.9
4074,2351,148,3,43220.07
4075,2352,53,1,47984.97
4076,2353,100,1,7979.14
4077,2353,180,3,16590.01
4078,2354,167,3,22776.89
4079,2354,249,2,46770.73
4080,2354,66,1,1580.65
4081,2355,143,1,1617.55
4082,2356,123,1,4026.81
4083,2356,53,1,44704.91
4084,2357,275,1,1107.03
4085,2357,88,3,56947.82
4086,2358,138,1,65422.78
4087,2359,195,1,2603.66
4088,2360,263,2,1078.17
4089,2360,50,1,41322.98
4090,2360,160,1,3091.56
4091,2361,19,1,8960.63
4092,2361,129,1,45699.8
4093,2361,293,2,1119.76
4094,2362,154,1,39355.66
4095,2362,292,1,926.38
4096,2362,223,1,4993.78
4097,2362,87,1,37559.5
4098,2363,300,1,965.97
4099,2363,213,2,5067.61
4100,2364,9,2,8356.59
4101,2364,237,1,5099.1
4102,2365,156,1,5492.85
4103,2366,293,3,1135.88
4104,2366,202,1,25857.92
4105,2367,38,2,1536.47
4106,2368,122,1,18742.95
4107,2369,231,1,14787.67
4108,2369,172,1,21257.33
4109,2370,11,2,965.94
4110,2371,17,1,269.09
4111,2371,85,2,2818.43
4112,2372,85,1,2914.32
4113,2372,170,1,40503.55
4114,2373,114,1,5011.68
4115,2373,85,1,2504.68
4116,2373,122,1,20216.84
4117,2374,56,1,9069.66
4118,2375,205,1,8710.0
4119,2376,14,3,29197.2
4120,2376,271,1,17393.73
4121,2377,230,3,4183.62
4122,2378,19,1,9630.25
4123,2379,196,2,310.29
4124,2379,135,1,3116.7
4125,2379,176,2,64273.83
4126,2380,120,1,3175.15
4127,2381,90,1,16951.85
4128,2382,290,1,2458.35
4129,2383,55,1,635.22
4130,2383,212,1,8573.97
4131,2383,152,1,7223.95
4132,2383,287,1,1207.53
4133,2384,143,2,1702.66
4134,2384,151,1,2682.61
4135,2385,266,1,3594.61
4136,2385,189,1,19328.55
4137,2386,136,2,560.46
4138,2386,257,1,4169.19
4139,2387,254,1,12756.3
4140,2388,11,1,1012.24
4141,2389,70,1,2575.1
4142,2390,278,1,1546.18
4143,2390,275,1,1138.31
4144,2391,143,1,1619.1
4145,2392,111,3,6191.82
4146,2392,289,1,4356.88
4147,2392,13,1,913.64
4148,2393,3,4,6690.57
4149,2394,191,4,47073.81
4150,2395,29,1,36776.5
4151,2396,60,1,34721.9
4152,2397,23,1,742.82
4153,2398,280,1,28784.79
4154,2398,17,2,265.31
4155,2398,275,1,1240.28
4156,2398,41,2,8728.67
4157,2399,269,2,6436.52
4158,2400,100,1,7329.42
4159,2400,128,2,5696.69
4160,2401,41,1,8459.9
4161,2401,85,3,2731.02
4162,2402,44,1,17595.51
4163,2403,63,2,2091.76
4164,2404,135,1,2768.52
4165,2404,146,1,994.96
4166,2405,188,1,73062.04
4167,2405,276,2,51630.73
4168,2405,14,1,34140.13
4169,2406,82,1,4645.81
4170,2406,173,1,25971.99
4171,2407,142,2,13399.54
4172,2408,175,1,6659.98
4173,2409,89,1,1716.22
4174,2409,97,1,5213.48
4175,2410,214,1,30583.21
4176,2411,57,1,48831.7
4177,2412,26,1,2359.24
4178,2412,190,1,14755.04
4179,2413,171,2,4166.28
4180,2413,235,1,31503.21
4181,2413,197,1,1132.56
4182,2413,86,1,3674.98
4183,2414,143,2,1751.44
4184,2414,153,1,5280.81
4185,2414,31,2,5021.36
4186,2415,30,3,5201.58
4187,2415,291,1,7378.55
4188,2416,235,1,36782.57
4189,2416,247,1,5263.18
4190,2416,199,2,1621.15
4191,2416,256,1,1578.63
4192,2417,129,1,48070.42
4193,2418,49,3,12496.67
4194,2419,182,1,49500.78
4195,2420,16,1,5767.33
4196,2420,287,1,1215.62
4197,2421,184,2,4711.14
4198,2421,169,1,7435.95
4199,2421,212,1,8559.84
4200,2422,129,2,46859.64
4201,2422,192,1,13275.53
4202,2422,136,2,568.77
4203,2423,67,2,5552.75
4204,2423,55,1,636.5
4205,2424,44,1,17178.69
4206,2425,273,1,1425.62
4207,2426,110,1,6953.47
4208,2426,166,3,57551.04
4209,2427,59,1,6152.88
4210,2427,119,1,5300.52
4211,2428,144,1,4969.87
4212,2428,281,1,5976.67
4213,2429,270,1,16490.76
4214,2430,166,1,58140.17
4215,2431,94,1,1609.59
4216,2432,44,1,18918.27
4217,2432,286,1,1763.9
4218,2433,209,1,2319.04
4219,2434,103,2,1863.5
4220,2434,291,2,8009.72
4221,2434,206,1,7827.15
4222,2435,249,2,41917.53
4223,2435,80,1,80250.62
4224,2435,115,1,1596.13
4225,2436,122,2,19048.14
4226,2436,243,1,11233.31
4227,2437,257,1,4000.59
4228,2438,145,1,579.11
4229,2439,181,1,13512.17
4230,2440,122,1,17828.91
4231,2441,120,1,3244.05
4232,2442,167,1,25678.34
4233,2443,271,3,16565.42
4234,2443,24,1,19519.97
4235,2443,85,1,2856.12
4236,2444,80,1,76680.56
4237,2444,176,1,57476.22
4238,2444,174,2,7513.66
4239,2445,272,3,40486.97
4240,2445,36,1,2706.69
4241,2445,214,1,32129.97
4242,2446,124,1,4975.47
4243,2447,20,3,702.03
4244,2447,249,1,47953.68
4245,2448,2,4,2032.02
4246,2449,269,2,7162.45
4247,2449,81,1,3865.42
4248,2450,55,1,642.15
4249,2450,92,3,62002.74
4250,2451,284,1,6067.56
4251,2452,242,3,7950.94
4252,2453,141,1,4646.76
4253,2454,103,3,1999.15
4254,2455,46,1,1687.57
4255,2456,160,2,2891.94
4256,2457,226,1,6607.22
4257,2457,33,1,1207.09
4258,2457,26,1,2739.42
4259,2458,232,1,5216.51
4260,2459,220,2,568.51
4261,2460,130,3,40082.97
4262,2460,210,2,15770.49
4263,2460,153,2,4516.92
4264,2461,192,1,12830.83
4265,2461,59,1,6050.82
4266,2461,249,1,42385.74
4267,2462,239,2,7850.31
4268,2463,247,1,5105.35
4269,2463,51,3,792.82
4270,2463,133,3,4818.46
4271,2464,88,1,58784.76
4272,2465,155,2,5300.55
4273,2465,129,3,50105.75
4274,2466,126,1,898.53
4275,2466,274,2,70329.29
4276,2466,185,1,2571.11
4277,2467,289,1,4655.91
4278,2468,157,1,4499.83
4279,2469,225,1,4578.78
4280,2469,89,3,1541.55
4281,2470,142,2,12162.44
4282,2470,127,1,33167.05
4283,2471,230,2,4387.17
4284,2471,170,2,45269.56
4285,2471,97,1,5754.53
4286,2472,241,2,685.85
4287,2473,239,1,6708.34
4288,2474,41,1,8040.82
4289,2474,120,4,3529.11
4290,2475,169,1,6695.34
4291,2476,268,1,15198.83
4292,2477,282,3,1030.2
4293,2478,75,1,40934.71
4294,2479,123,1,3950.24
4295,2480,44,1,17171.58
4296,2480,21,2,23151.5
4297,2481,101,1,425.81
4298,2482,255,2,45345.29
4299,2483,121,2,72382.92
4300,2483,64,1,1739.06
4301,2484,73,2,420.72
4302,2484,210,1,15390.69
4303,2485,166,3,55716.62
4304,2485,139,3,3550.17
4305,2486,110,2,7025.69
4306,2486,283,1,1153.78
4307,2486,43,1,1215.18
4308,2487,233,2,6379.25
4309,2488,299,1,1017.45
4310,2488,241,1,734.07
4311,2488,162,1,43149.75
4312,2489,181,2,13348.32
4313,2489,257,1,3886.6
4314,2489,42,1,4582.74
4315,2490,243,3,11360.61
4316,2491,51,3,772.31
4317,2491,44,1,18303.55
4318,2491,14,2,29336.01
4319,2492,31,1,5301.4
4320,2492,189,2,18895.43
4321,2493,28,2,420.51
4322,2493,208,1,7092.63
4323,2493,29,2,38219.42
4324,2494,62,1,14922.68
4325,2494,110,1,7217.49
4326,2495,258,1,5450.95
4327,2495,47,3,5235.79
4328,2495,107,1,5653.51
4329,2495,33,2,1125.02
4330,2496,66,1,1426.85
4331,2497,161,1,5592.9
4332,2497,226,2,6688.79
4333,2498,158,1,60981.38
4334,2499,188,1,70092.64
4335,2499,107,1,5855.82
4336,2499,60,2,35468.38
4337,2500,198,2,8818.93
4338,2501,250,2,3981.38
4339,2502,181,3,13407.71
4340,2502,32,1,2988.49
4341,2502,299,1,1020.7
4342,2503,58,2,6515.27
4343,2504,165,1,7463.33
4344,2504,231,1,16018.84
4345,2505,295,2,5557.87
4346,2506,163,1,1992.79
4347,2506,276,1,44620.46
4348,2507,130,2,38854.94
4349,2507,24,1,19146.09
4350,2507,46,2,1444.64
4351,2508,275,3,1090.6
4352,2508,27,2,3508.14
4353,2508,277,2,8213.79
4354,2509,131,1,3558.37
4355,2510,287,1,1080.79
4356,2510,296,2,2597.21
4357,2511,24,1,19153.66
4358,2512,187,2,1139.32
4359,2512,9,1,9021.43
4360,2512,96,1,49678.03
4361,2513,285,1,347.24
4362,2513,300,1,1030.23
4363,2514,42,1,4905.74
4364,2515,300,1,940.22
4365,2516,55,1,624.73
4366,2517,102,1,2811.11
4367,2517,157,1,4923.23
4368,2517,66,2,1475.07
4369,2518,19,1,10149.82
4370,2519,59,1,6392.89
4371,2520,20,1,748.71
4372,2521,177,1,5407.57
4373,2521,193,1,18449.11
4374,2522,95,1,2241.85
4375,2522,251,1,996.55
4376,2523,234,3,15533.39
4377,2524,102,1,2838.07
4378,2525,107,1,5105.94
4379,2526,120,2,3079.81
4380,2526,183,1,8006.92
4381,2527,253,2,21934.41
4382,2527,75,2,39371.97
4383,2527,100,1,8272.22
4384,2527,145,1,517.97
4385,2528,76,1,3107.83
4386,2528,198,1,9149.67
4387,2528,25,1,2202.93
4388,2529,298,1,209.89
4389,2529,85,1,2500.06
4390,2530,92,3,56194.38
4391,2531,82,1,4764.35
4392,2532,227,1,2037.82
4393,2532,51,1,729.56
4394,2532,182,2,49094.36
4395,2533,201,3,6185.88
4396,2533,227,1,2418.81
4397,2534,160,3,3042.9
4398,2535,184,2,5050.83
4399,2536,137,1,1610.57
4400,2537,33,1,1267.01
4401,2537,5,3,77407.67
4402,2538,72,2,5351.32
4403,2538,214,2,32852.43
4404,2538,214,1,32988.6
4405,2538,180,1,16404.22
4406,2539,223,1,5374.72
4407,2540,241,1,769.94
4408,2540,189,1,18202.05
4409,2540,143,1,1814.0
4410,2541,60,2,34813.44
4411,2541,36,2,2514.42
4412,2541,33,4,1093.87
4413,2542,33,2,1087.11
4414,2543,221,4,1391.3
4415,2544,205,1,9151.98
4416,2545,192,3,13043.7
4417,2545,153,2,4869.97
4418,2546,168,1,6741.17
4419,2547,77,1,1402.5
4420,2547,6,1,35862.42
4421,2547,250,1,3856.22
4422,2548,186,1,2833.78
4423,2548,285,1,335.6
4424,2549,234,2,15313.61
4425,2549,116,1,44122.38
4426,2550,140,1,10246.72
4427,2550,116,1,41662.18
4428,2551,16,3,5547.12
4429,2552,62,1,13479.24
4430,2552,87,1,42847.1
4431,2553,267,1,3202.48
4432,2553,53,1,49750.31
4433,2554,15,1,61271.3
4434,2555,186,2,2834.55
4435,2556,91,1,4829.55
4436,2557,37,1,43687.66
4437,2557,116,1,41844.01
4438,2558,13,3,907.71
4439,2559,134,1,3077.61
4440,2559,246,1,350.24
4441,2560,170,2,42069.0
4442,2560,277,4,8186.82
4443,2560,299,4,938.87
4444,2560,254,1,12469.87
4445,2561,231,1,13966.93
4446,2562,176,1,59430.52
4447,2563,26,2,2546.76
4448,2564,107,1,5758.47
4449,2565,274,1,76129.39
4450,2565,25,1,2136.02
4451,2565,234,2,13359.88
4452,2566,118,2,6245.21
4453,2567,279,4,864.59
4454,2568,56,1,9434.44
4455,2569,129,3,46183.04
4456,2570,243,3,12188.97
4457,2570,125,1,1294.4
4458,2571,251,1,1147.85
4459,2572,109,4,13036.88
4460,2572,141,1,4481.57
4461,2573,214,1,29448.26
4462,2573,93,1,4372.43
4463,2574,243,1,10802.63
4464,2574,210,1,15646.86
4465,2575,263,3,1028.31
4466,2576,189,1,20003.86
4467,2577,259,1,30317.23
4468,2578,175,2,6387.06
4469,2579,139,3,3279.42
4470,2579,278,1,1728.38
4471,2580,130,1,38078.17
4472,2580,84,1,22028.88
4473,2581,244,1,74152.21
4474,2581,100,1,7055.93
4475,2581,8,2,3040.05
4476,2582,17,1,259.36
4477,2582,219,1,1462.8
4478,2583,66,1,1443.65
4479,2584,116,1,46718.61
4480,2585,141,1,4553.54
4481,2585,116,1,40559.81
4482,2585,247,1,4757.52
4483,2586,253,1,19886.24
4484,2587,57,1,49135.46
4485,2588,19,1,10282.2
4486,2588,157,2,4527.61
4487,2588,255,2,51981.46
4488,2589,93,1,4289.38
4489,2590,120,2,3550.41
4490,2590,236,1,2235.75
4491,2591,130,3,40012.23
4492,2592,192,2,12707.29
4493,2592,266,2,3321.13
4494,2593,17,2,275.69
4495,2594,16,1,5769.15
4496,2594,49,1,12495.52
4497,2594,157,1,4267.11
4498,2595,230,1,4253.41
4499,2596,38,3,1511.15
4500,2597,204,1,79603.63
4501,2597,25,1,2210.25
4502,2598,35,1,40928.97
4503,2598,279,1,852.19
4504,2599,91,2,4634.43
4505,2600,125,1,1101.2
4506,2601,82,1,4600.96
4507,2601,103,1,1746.9
4508,2602,142,2,12288.12
4509,2602,62,3,13296.87
4510,2602,8,1,3072.96
4511,2602,211,2,4040.53
4512,2603,160,1,2764.75
4513,2603,163,1,1948.29
4514,2604,50,1,43765.44
4515,2605,216,3,62615.22
4516,2606,221,1,1278.14
4517,2606,145,1,534.43
4518,2607,165,1,7106.42
4519,2607,114,1,4981.71
4520,2607,237,1,4955.66
4521,2608,276,1,51865.24
4522,2609,189,1,18354.2
4523,2610,31,2,5521.14
4524,2611,273,1,1309.25
4525,2611,165,1,7592.68
4526,2612,287,2,1204.28
4527,2612,219,1,1382.07
4528,2613,187,2,1093.68
4529,2613,96,1,50996.28
4530,2614,189,1,19864.53
4531,2614,69,1,5492.29
4532,2614,107,1,5020.55
4533,2615,194,1,7073.87
4534,2615,281,1,5990.79
4535,2616,162,1,40312.0
4536,2616,245,2,1066.15
4537,2616,132,1,18412.4
4538,2616,75,1,41481.56
4539,2617,29,2,34031.85
4540,2618,80,1,79386.95
4541,2619,35,1,40118.45
4542,2619,223,1,5261.72
4543,2620,31,3,5692.38
4544,2620,106,1,37444.47
4545,2621,264,1,1629.65
4546,2622,247,1,4990.48
4547,2623,251,1,1091.84
4548,2623,276,1,51473.63
4549,2624,153,1,4736.76
4550,2625,35,1,40489.53
4551,2625,67,3,5493.89
4552,2626,157,2,4634.57
4553,2626,60,2,33898.15
4554,2627,267,3,3121.34
4555,2627,130,1,37821.97
4556,2627,166,1,55015.86
4557,2627,35,4,41017.76
4558,2628,44,1,18381.74
4559,2628,240,1,8697.16
4560,2629,238,3,1668.35
4561,2630,182,1,49387.37
4562,2631,62,1,13237.43
4563,2632,139,1,3487.63
4564,2633,149,1,4527.01
4565,2633,77,1,1318.58
4566,2634,291,1,7383.85
4567,2634,130,1,39905.1
4568,2635,267,1,3213.88
4569,2635,157,1,4720.72
4570,2636,183,1,8028.74
4571,2636,293,2,1070.55
4572,2637,48,1,896.16
4573,2637,176,2,61335.19
4574,2638,116,3,45236.63
4575,2638,59,1,6006.19
4576,2639,72,4,5804.51
4577,2640,56,1,10083.48
4578,2641,203,3,5807.93
4579,2642,190,1,15061.71
4580,2642,229,2,52755.5
4581,2642,243,1,11133.14
4582,2643,188,3,76112.14
4583,2643,97,1,5302.96
4584,2643,183,1,7791.01
4585,2643,184,1,4987.51
4586,2644,94,1,1503.9
4587,2644,266,1,3668.88
4588,2644,136,1,517.96
4589,2645,146,1,1071.42
4590,2646,295,1,5227.76
4591,2646,138,1,69447.4
4592,2646,273,1,1375.33
4593,2646,107,2,5663.13
4594,2647,214,1,30678.48
4595,2647,286,1,1713.42
4596,2647,261,1,1393.19
4597,2648,53,1,47012.6
4598,2649,213,1,4931.53
4599,2649,64,1,1728.04
4600,2650,192,1,13720.4
4601,2650,224,1,3806.28
4602,2650,228,1,44095.48
4603,2650,260,1,20995.61
4604,2651,75,1,36406.69
4605,2652,45,1,599.48
4606,2652,290,1,2796.91
4607,2652,197,2,1047.5
4608,2652,131,1,3685.2
4609,2653,128,2,5733.22
4610,2653,14,2,30415.32
4611,2654,296,1,2454.73
4612,2655,57,1,45082.8
4613,2656,211,1,3763.45
4614,2657,199,1,1635.77
4615,2657,289,2,4107.56
4616,2658,200,2,994.39
4617,2659,278,1,1741.54
4618,2660,163,2,1825.57
4619,2660,160,2,3109.79
4620,2660,151,1,2679.26
4621,2661,279,1,936.77
4622,2662,191,1,46890.81
4623,2663,274,1,68126.05
4624,2663,217,1,3667.84
4625,2663,166,1,58215.58
4626,2664,61,1,4674.55
4627,2664,197,3,1146.38
4628,2664,62,1,13689.77
4629,2665,221,1,1276.14
4630,2665,11,1,1109.38
4631,2665,127,1,39331.4
4632,2666,182,1,44912.42
4633,2667,110,1,6901.66
4634,2668,112,1,6046.08
4635,2668,17,1,290.38
4636,2669,281,2,6495.93
4637,2669,11,3,963.44
4638,2669,101,1,410.84
4639,2670,269,1,6943.84
4640,2670,170,1,43966.61
4641,2671,147,3,17615.04
4642,2672,104,2,10688.72
4643,2672,19,2,9214.48
4644,2673,107,3,4921.55
4645,2673,162,1,37503.54
4646,2674,109,2,12155.24
4647,2674,142,3,12213.86
4648,2674,184,2,5394.29
4649,2675,134,1,2991.43
4650,2676,110,3,6902.53
4651,2677,260,1,19531.92
4652,2678,45,1,581.27
4653,2678,160,1,2700.38
4654,2678,50,1,38879.46
4655,2679,42,2,4935.72
4656,2679,159,1,43721.4
4657,2679,13,1,908.98
4658,2680,131,1,3545.49
4659,2681,87,1,37603.64
4660,2681,262,1,5929.44
4661,2682,63,1,2100.15
4662,2682,13,2,895.08
4663,2683,21,1,22053.78
4664,2684,80,1,81235.3
4665,2684,6,1,37738.76
4666,2685,208,1,7866.47
4667,2686,13,1,884.04
4668,2686,206,1,7413.13
4669,2686,73,1,423.48
4670,2687,23,2,679.65
4671,2687,117,1,1802.17
4672,2688,75,1,41403.7
4673,2688,155,1,5215.13
4674,2688,69,1,5866.43
